Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa00270:Cysteine and methionine metabolism	3	0.4160887656033287	0.023355309460653433	P17735, P35520, P32929	377	19	29944	12.541114058355438	0.999999999638868	0.35834836593177855	30.88617497312679
KEGG_PATHWAY	mmu00640:Propanoate metabolism	3	0.4160887656033287	0.023355309460653433	Q9EQ20, Q99MN9, Q9WUM5	377	19	29944	12.541114058355438	0.999999999638868	0.35834836593177855	30.88617497312679
GOTERM_BP_DIRECT	GO:0051289~protein homotetramerization	6	0.8321775312066574	0.023832110536582036	Q9W719, P18757, Q920P0, P15650, Q8BWF0, P32929	647	169	67534	3.705806498815653	1.0	0.3968910163697512	34.400660417053984
KEGG_PATHWAY	rno01130:Biosynthesis of antibiotics	5	0.6934812760055479	0.024112893583305654	P18757, P41562, Q5I0P2, P11884, O88989	377	87	29944	4.564773316259642	0.9999999998231465	0.36180665185087246	31.71948014842321
SMART	SM01329:SM01329	4	0.5547850208044383	0.024234157462995662	Q9XSG3, O88844, D4GU92, P41562	355	59	33701	6.436094533301504	0.9986048406751241	0.32073897757551173	27.543687451351715
GOTERM_BP_DIRECT	GO:0046034~ATP metabolic process	5	0.6934812760055479	0.0242635491224257	Q03265, P15999, P28331, P21571, Q06647	647	114	67534	4.578079665934543	1.0	0.3996760083468336	34.905587546400305
BIOCARTA	h_alternativePathway:Alternative Complement Pathway	3	0.4160887656033287	0.024340362390085454	P01031, P00751, P01024	51	9	1788	11.686274509803923	0.8607269421349757	0.3891047085657884	23.046409382789168
UP_KEYWORDS	VLDL	3	0.4160887656033287	0.024349149557975354	P98165, P04114, P0DMT8	719	27	79990	12.361304280636688	0.9999836088634443	0.19095393241007863	29.487593315353777
UP_KEYWORDS	Ubiquinone	7	0.9708737864077669	0.024504691568444335	P34943, O95299, O75489, Q60HE3, P28331, O95167, Q91YT0	719	246	79990	3.1656998767484197	0.9999847363742674	0.1888043424717355	29.646754499408424
UP_SEQ_FEATURE	lipid moiety-binding region:GPI-anchor amidated serine	5	0.6934812760055479	0.024600585132299863	P51655, P56159, P35846, P08174, Q63198	635	116	67159	4.558715720879718	1.0	0.5655452122300515	34.185197283414524
UP_SEQ_FEATURE	binding site:NADP; via amide nitrogen and carbonyl oxygen	3	0.4160887656033287	0.02489831542855765	Q9XSG3, O88844, P41562	635	26	67159	12.203331314354937	1.0	0.5626421354404757	34.521777677767105
KEGG_PATHWAY	gga00360:Phenylalanine metabolism	2	0.27739251040221913	0.02495628683413675	P00504, P00508	377	2	29944	79.42705570291776	0.9999999999201712	0.3661257236981166	32.63610443945358
KEGG_PATHWAY	gga00400:Phenylalanine, tyrosine and tryptophan biosynthesis	2	0.27739251040221913	0.02495628683413675	P00504, P00508	377	2	29944	79.42705570291776	0.9999999999201712	0.3661257236981166	32.63610443945358
INTERPRO	IPR000668:Peptidase C1A, papain C-terminal	4	0.5547850208044383	0.02496960427639632	Q5E968, O46427, Q8HY81, Q3ZCJ8	703	68	76330	6.386913229018492	0.9999999999999998	0.43444780488801793	34.12169201879156
UP_KEYWORDS	Sulfation	5	0.6934812760055479	0.02530136548066651	P01030, P02679, P08649, O08565, P0C0L4	719	123	79990	4.522428395354885	0.9999894062463422	0.19114384635004478	30.456743552077825
KEGG_PATHWAY	pon01200:Carbon metabolism	3	0.4160887656033287	0.025738068310193023	Q5RB83, Q5NVR2, Q5RE79	377	20	29944	11.914058355437666	0.9999999999618342	0.369554442997153	33.475468911684835
KEGG_PATHWAY	hsa04068:FoxO signaling pathway	5	0.6934812760055479	0.025945436289366648	Q13315, Q9H4B4, O75293, P35558, P46527	377	89	29944	4.462194140613358	0.9999999999686222	0.36638847433572297	33.69646237233547
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	19	2.6352288488210815	0.026026678242989966	P33005, Q9UHC6, P55067, Q9R182, P29279, Q60675, Q76B49, Q5R412, P05107, P48960, Q9N261, Q09101, Q99674, P55906, P25054, Q62469, Q8K1B8, Q3UZZ4, Q63198	647	1128	67534	1.7581774036195421	1.0	0.4189785428915874	36.931203250934566
UP_KEYWORDS	Steroid metabolism	8	1.1095700416088765	0.02637321583860594	P98165, P04114, Q7ZW77, Q5U403, Q4R8S6, Q7T2V2, Q13790, Q7ZUS4	719	319	79990	2.79001225142897	0.9999935218176007	0.19524666535351787	31.532837299849636
GOTERM_BP_DIRECT	GO:0021762~substantia nigra development	4	0.5547850208044383	0.02656802409283158	P00367, Q5RFH9, O75489, P21571	647	67	67534	6.231654709451199	1.0	0.4227663858497194	37.54111939702794
GOTERM_CC_DIRECT	GO:0031902~late endosome membrane	8	1.1095700416088765	0.02663477863358869	Q9CQW9, Q6FQF0, Q76B49, Q503V0, Q01628, P18468, Q1LWC2, Q15546	672	292	68124	2.7773972602739723	0.9999935998471323	0.35784971516569375	31.75951387386675
UP_SEQ_FEATURE	domain:Carboxyltransferase	3	0.4160887656033287	0.026724672969548453	Q99MN9, P05166, Q2TBR0	635	27	67159	11.751356080489938	1.0	0.5814980669709089	36.55129133958553
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	57	7.905686546463246	0.026875269626636906	Q9EQ20, Q9Y2P8, Q5RFH9, Q5NVR2, Q07973, Q9D4V0, Q9Z1P3, Q6DV79, P40259, P25054, P10157, P23004, Q96N96, Q5RE79, P10619, Q5SXM2, Q64441, Q05826, P49312, Q3ZBD0, Q9H4B4, Q5RC80, P62314, Q99675, P61292, Q9QZ23, Q15067, P46527, P28075, Q9DCM0, Q569Z6, Q91ZR2, Q8C854, P17480, Q5E951, Q61827, Q9HCI7, P09623, Q13315, Q6B855, P30043, Q6NWF6, P52293, Q810T5, Q13115, P51145, Q5ZHN3, P27925, Q6H236, Q99615, Q8HYS5, Q96KP4, P26374, F1LP64, Q05519, Q9QYI3, O89033	672	4362	68124	1.3247077028885834	0.999994263463723	0.350156290311072	31.99778698989668
INTERPRO	IPR013128:Peptidase C1A, papain	4	0.5547850208044383	0.02691163890532988	Q5E968, O46427, Q8HY81, Q3ZCJ8	703	70	76330	6.204429993903679	1.0	0.45408042134149385	36.25428902379028
GOTERM_CC_DIRECT	GO:0042612~MHC class I protein complex	3	0.4160887656033287	0.02693210038254582	O42197, O19477, Q95460	672	26	68124	11.697115384615383	0.9999944099763776	0.3410137810244167	32.053980575732325
GOTERM_BP_DIRECT	GO:0070493~thrombin receptor signaling pathway	3	0.4160887656033287	0.027382880428143828	Q6Q308, P26824, P25116	647	27	67534	11.597801820367508	1.0	0.42972005330969554	38.448715017483906
KEGG_PATHWAY	hsa04146:Peroxisome	4	0.5547850208044383	0.02759541337951751	P51659, O14975, Q15067, Q9UBJ2	377	52	29944	6.109773515609059	0.9999999999934046	0.37920406302087384	35.43052659320316
GOTERM_BP_DIRECT	GO:0014065~phosphatidylinositol 3-kinase signaling	4	0.5547850208044383	0.027602015587050374	P23950, P17431, P35382, Q3SZZ2	647	68	67534	6.140012728429857	1.0	0.4295116555505365	38.69066011380558
UP_SEQ_FEATURE	chain:Rho-related GTP-binding protein RhoU	2	0.27739251040221913	0.02805474875289201	A5D7J5, Q9EQT3	635	3	67159	70.50813648293963	1.0	0.5923931680910168	37.99192624043373
UP_SEQ_FEATURE	chain:Butyrate response factor 1	2	0.27739251040221913	0.02805474875289201	P23950, P17431	635	3	67159	70.50813648293963	1.0	0.5923931680910168	37.99192624043373
UP_SEQ_FEATURE	chain:1,25-dihydroxyvitamin D(3) 24- hydroxylase, mitochondrial	2	0.27739251040221913	0.02805474875289201	Q64441, Q07973	635	3	67159	70.50813648293963	1.0	0.5923931680910168	37.99192624043373
UP_SEQ_FEATURE	chain:Proto-oncogene serine/threonine-protein kinase pim-1	2	0.27739251040221913	0.02805474875289201	P26794, Q95LJ0	635	3	67159	70.50813648293963	1.0	0.5923931680910168	37.99192624043373
UP_SEQ_FEATURE	chain:MARCKS-related protein	2	0.27739251040221913	0.02805474875289201	P49006, Q0VBZ9	635	3	67159	70.50813648293963	1.0	0.5923931680910168	37.99192624043373
UP_SEQ_FEATURE	chain:Sarcosine dehydrogenase, mitochondrial	2	0.27739251040221913	0.02805474875289201	Q9UL12, Q99LB7	635	3	67159	70.50813648293963	1.0	0.5923931680910168	37.99192624043373
UP_SEQ_FEATURE	chain:Succinyl-CoA ligase [GDP-forming] subunit alpha, mitochondrial	2	0.27739251040221913	0.02805474875289201	P53597, Q9WUM5	635	3	67159	70.50813648293963	1.0	0.5923931680910168	37.99192624043373
UP_SEQ_FEATURE	chain:C-C motif chemokine 20	2	0.27739251040221913	0.02805474875289201	P78556, O89093	635	3	67159	70.50813648293963	1.0	0.5923931680910168	37.99192624043373
UP_SEQ_FEATURE	chain:Glutaryl-CoA dehydrogenase, mitochondrial	2	0.27739251040221913	0.02805474875289201	Q60759, Q2KHZ9	635	3	67159	70.50813648293963	1.0	0.5923931680910168	37.99192624043373
GOTERM_MF_DIRECT	GO:0004361~glutaryl-CoA dehydrogenase activity	2	0.27739251040221913	0.02806935558571975	Q60759, Q2KHZ9	625	3	66065	70.46933333333334	0.9999999999968319	0.5111102002565434	35.960442726627186
GOTERM_MF_DIRECT	GO:0030342~1-alpha,25-dihydroxyvitamin D3 24-hydroxylase activity	2	0.27739251040221913	0.02806935558571975	Q64441, Q07973	625	3	66065	70.46933333333334	0.9999999999968319	0.5111102002565434	35.960442726627186
GOTERM_MF_DIRECT	GO:0008480~sarcosine dehydrogenase activity	2	0.27739251040221913	0.02806935558571975	Q9UL12, Q99LB7	625	3	66065	70.46933333333334	0.9999999999968319	0.5111102002565434	35.960442726627186
GOTERM_MF_DIRECT	GO:0050421~nitrite reductase (NO-forming) activity	2	0.27739251040221913	0.02806935558571975	P35520, Q91WT9	625	3	66065	70.46933333333334	0.9999999999968319	0.5111102002565434	35.960442726627186
GOTERM_MF_DIRECT	GO:0008403~25-hydroxycholecalciferol-24-hydroxylase activity	2	0.27739251040221913	0.02806935558571975	Q64441, Q07973	625	3	66065	70.46933333333334	0.9999999999968319	0.5111102002565434	35.960442726627186
GOTERM_MF_DIRECT	GO:0070025~carbon monoxide binding	2	0.27739251040221913	0.02806935558571975	P35520, Q91WT9	625	3	66065	70.46933333333334	0.9999999999968319	0.5111102002565434	35.960442726627186
KEGG_PATHWAY	rno05133:Pertussis	3	0.4160887656033287	0.02821488761800062	P08649, P31722, Q63514	377	21	29944	11.346722243273968	0.9999999999963304	0.3804390475880697	36.07053891965396
KEGG_PATHWAY	gga00230:Purine metabolism	3	0.4160887656033287	0.02821488761800062	Q9W719, Q5ZIZ4, P21265	377	21	29944	11.346722243273968	0.9999999999963304	0.3804390475880697	36.07053891965396
KEGG_PATHWAY	gga01200:Carbon metabolism	3	0.4160887656033287	0.02821488761800062	Q5ZLN1, P00504, P00508	377	21	29944	11.346722243273968	0.9999999999963304	0.3804390475880697	36.07053891965396
GOTERM_BP_DIRECT	GO:0097403~cellular response to raffinose	2	0.27739251040221913	0.028423449224309793	P23950, P17431	647	3	67534	69.58681092220505	1.0	0.43629500537461086	39.589641063518066
GOTERM_BP_DIRECT	GO:1900134~negative regulation of renin secretion into blood stream	2	0.27739251040221913	0.028423449224309793	P26824, P25116	647	3	67534	69.58681092220505	1.0	0.43629500537461086	39.589641063518066
GOTERM_BP_DIRECT	GO:0009725~response to hormone	5	0.6934812760055479	0.02858197401780396	Q07014, P84245, P53690, O88583, Q9R182	647	120	67534	4.349175682637815	1.0	0.43534534650844237	39.76169452406961
GOTERM_BP_DIRECT	GO:0050776~regulation of immune response	5	0.6934812760055479	0.02858197401780396	P01882, Q8CIS0, P26151, P01024, P05107	647	120	67534	4.349175682637815	1.0	0.43534534650844237	39.76169452406961
GOTERM_BP_DIRECT	GO:0006911~phagocytosis, engulfment	4	0.5547850208044383	0.028657186845503106	P01836, B9A064, P26151, P15814	647	69	67534	6.0510270367134815	1.0	0.43346167161922877	39.84316439891816
GOTERM_CC_DIRECT	GO:0005788~endoplasmic reticulum lumen	9	1.248266296809986	0.028666445362353497	P13731, O95479, P04114, B8XY56, Q9UNW1, Q5R5B6, Q9ER41, Q7ZVE6, O14975	672	363	68124	2.5134297520661155	0.9999974637181941	0.34916147792661334	33.74826929725682
KEGG_PATHWAY	hsa05152:Tuberculosis	5	0.6934812760055479	0.028847198406342003	Q9H4B4, P04233, Q9ULY5, P01024, P05107	377	92	29944	4.316687809941183	0.9999999999979836	0.3817659902985634	36.717686044228316
PIR_SUPERFAMILY	PIRSF001348:phosphoenolpyruvate carboxykinase (GTP)	3	0.4160887656033287	0.029465603560511006	P05153, Q9Z2V4, P35558	119	23	10047	11.012422360248447	0.9466577528480296	0.34211036541959705	28.157989470258926
GOTERM_MF_DIRECT	GO:0005518~collagen binding	5	0.6934812760055479	0.029696283344581614	P13731, P55906, P13609, P22892, Q62469	625	123	66065	4.296910569105691	0.999999999999333	0.5218291915981823	37.61802613221176
UP_KEYWORDS	Calcium	33	4.5769764216366156	0.0297054698596831	P53690, P55067, Q24292, P14650, P17153, P12799, P48960, D3YXG0, Q6B855, Q9QZC1, Q9BZM1, P02457, Q91ZX1, P17634, P16930, P95493, P02679, Q6V0K7, A4IG32, A5WW21, Q8QFV0, Q9NR34, F1LMY4, O93484, Q99674, Q9Z329, Q62469, Q99797, P14222, P13797, P0DKX7, P70610, Q9Y5S1	719	2502	79990	1.467349069284211	0.99999860072956	0.21392763308083418	34.78025103410138
GOTERM_CC_DIRECT	GO:0005758~mitochondrial intermembrane space	7	0.9708737864077669	0.02976012394595467	A4IG32, Q07014, Q99MQ3, P28331, Q9JIQ3, Q9NR28, Q9JM53	672	235	68124	3.0196808510638298	0.9999984602505015	0.3506207766839692	34.79641217628387
KEGG_PATHWAY	hsa05206:MicroRNAs in cancer	5	0.6934812760055479	0.02985551144456594	Q13315, P25054, P46527, O15524, Q07973	377	93	29944	4.270271811984826	0.9999999999992246	0.38689449949598453	37.736986364966626
KEGG_PATHWAY	mmu00020:Citrate cycle (TCA cycle)	3	0.4160887656033287	0.03078304290398622	O88844, Q9Z2V4, Q9WUM5	377	22	29944	10.83096214130697	0.9999999999996784	0.3910115921984745	38.66103542644343
GOTERM_CC_DIRECT	GO:0005751~mitochondrial respiratory chain complex IV	3	0.4160887656033287	0.030923528387055543	P00428, P19536, O13085	672	28	68124	10.861607142857142	0.9999990950681451	0.3526424072522052	35.8944479550444
INTERPRO	IPR013105:Tetratricopeptide TPR2	3	0.4160887656033287	0.030999811272147862	Q99615, Q9DAC7, Q9QYI3	703	30	76330	10.857752489331439	1.0	0.49739248569433026	40.53347119480788
SMART	SM00252:SH2	8	1.1095700416088765	0.03163096584779446	O43639, Q07014, O88583, Q9H788, Q68CZ2, Q90X67, Q8R4L0, O15524	355	285	33701	2.664768964665184	0.9998184653902646	0.380324375521221	34.43448644235517
INTERPRO	IPR008160:Collagen triple helix repeat	6	0.8321775312066574	0.031813214557305805	O93484, P31722, P02457, Q2KIV9, Q60754, Q7Z5L3	703	190	76330	3.4287639439994013	1.0	0.5012200340816	41.35203298906259
GOTERM_BP_DIRECT	GO:0048008~platelet-derived growth factor receptor signaling pathway	4	0.5547850208044383	0.03194936142001231	P19637, O76080, Q5R811, Q96S65	647	72	67534	5.798900910183755	1.0	0.4669956181376168	43.30914122599404
GOTERM_MF_DIRECT	GO:0016831~carboxy-lyase activity	4	0.5547850208044383	0.03204843753057769	Q5U403, Q9Z2V4, P21953, P13439	625	73	66065	5.792	0.9999999999999302	0.5401000416830826	39.94361418504083
GOTERM_BP_DIRECT	GO:0000082~G1/S transition of mitotic cell cycle	6	0.8321775312066574	0.032163951569200495	Q9H4B4, A5D7J5, Q9EQT3, P42773, P46527, Q9R012	647	183	67534	3.4223021765018875	1.0	0.46647127354471973	43.52839510219053
GOTERM_MF_DIRECT	GO:0035925~mRNA 3'-UTR AU-rich region binding	3	0.4160887656033287	0.032544173606653765	P23950, Q7ZXW9, P17431	625	30	66065	10.5704	0.9999999999999567	0.5366340590433445	40.42328100931974
GOTERM_BP_DIRECT	GO:0042493~response to drug	13	1.8030513176144243	0.0326779733290352	Q07014, O88583, O95299, Q9DBM0, P05089, P25054, P55160, P35382, Q62469, P27925, P32794, P46527, O15524	647	680	67534	1.995504136739704	1.0	0.46909632212103314	44.050341599942165
INTERPRO	IPR001078:2-oxoacid dehydrogenase acyltransferase, catalytic domain	3	0.4160887656033287	0.03293950611154215	P11179, P11181, P36957	703	31	76330	10.507502409030423	1.0	0.5082956464506142	42.468004482242996
GOTERM_CC_DIRECT	GO:0045177~apical part of cell	7	0.9708737864077669	0.03306380918872957	Q9CQW9, P19637, P81274, O95847, P20350, P56404, P21447	672	241	68124	2.9445020746887964	0.9999996601930582	0.3632385914539197	37.869713806739455
GOTERM_BP_DIRECT	GO:0007205~protein kinase C-activating G-protein coupled receptor signaling pathway	4	0.5547850208044383	0.03308880674914697	Q8VZG1, P26824, P97583, P25116	647	73	67534	5.719463911414113	1.0	0.4706016874218093	44.46423509864669
GOTERM_CC_DIRECT	GO:0002102~podosome	4	0.5547850208044383	0.03319468255603198	A5D7J5, Q9EQT3, Q8K1B8, Q9N261	672	71	68124	5.711267605633803	0.9999996799701756	0.3558660501032399	37.98864227174755
GOTERM_BP_DIRECT	GO:0061158~3'-UTR-mediated mRNA destabilization	3	0.4160887656033287	0.03330623292516215	P23950, Q7ZXW9, P17431	647	30	67534	10.438021638330756	1.0	0.4700960939458386	44.682110956934196
GOTERM_BP_DIRECT	GO:0006631~fatty acid metabolic process	8	1.1095700416088765	0.03398840783418645	Q8R197, Q9DBS4, Q6PC64, Q9R182, P01027, Q2UVX4, P01024, P01025	647	317	67534	2.6342010443736927	1.0	0.4743218440155623	45.36047791191277
GOTERM_CC_DIRECT	GO:0043025~neuronal cell body	16	2.219140083217753	0.03421240246927304	Q13509, B1AZP2, Q91ZR2, Q9ULJ8, P04114, Q9UHC6, P05089, O95847, P23576, Q09101, Q9H4B4, P25054, Q9JK11, Q9QYJ6, P0C0L4, Q9JK41	672	895	68124	1.812290502793296	0.9999997992944332	0.3563577344916854	38.90628039330001
UP_SEQ_FEATURE	glycosylation site:O-linked (Xyl...) (glycosaminoglycan)	3	0.4160887656033287	0.034542595745280305	P04233, P51655, P13609	635	31	67159	10.23505207010414	1.0	0.6630303336762963	44.58876065857057
SMART	SM00645:Pept_C1	4	0.5547850208044383	0.03489193952019788	Q5E968, O46427, Q8HY81, Q3ZCJ8	355	68	33701	5.584258492129246	0.9999264889416765	0.3940460588531802	37.27562905798945
KEGG_PATHWAY	mmu04610:Complement and coagulation cascades	4	0.5547850208044383	0.03491403451929419	Q07968, P04186, P01027, P06909	377	57	29944	5.573828470380194	0.9999999999999937	0.42544152104817634	42.622783734051225
GOTERM_BP_DIRECT	GO:0050900~leukocyte migration	5	0.6934812760055479	0.035006448684428905	P62937, P04233, P04114, Q90474, P05107	647	128	67534	4.0773522024729525	1.0	0.4817893471772987	46.35826616229755
GOTERM_BP_DIRECT	GO:0031638~zymogen activation	3	0.4160887656033287	0.03538195491327262	P53690, O46427, Q3ZCJ8	647	31	67534	10.101311262900731	1.0	0.48277601283140925	46.72194601546341
GOTERM_MF_DIRECT	GO:0020037~heme binding	15	2.0804438280166435	0.03562412468797442	Q9I426, P35520, A7MBU6, A4QVH4, Q64441, P14650, Q07973, P00125, Q4R8S6, Q91WT9, P14527, Q01741, P02141, P02142, P02019	625	858	66065	1.847972027972028	0.9999999999999978	0.560801520086178	43.32396547990531
BIOCARTA	h_LairPathway:Cells and Molecules involved in local acute inflammatory response	3	0.4160887656033287	0.03588474046703546	P01031, P01024, P05107	51	11	1788	9.561497326203208	0.946257664367856	0.44273302383916446	32.193341907337
KEGG_PATHWAY	hsa00260:Glycine, serine and threonine metabolism	3	0.4160887656033287	0.036182728870964236	P35520, Q9UL12, P32929	377	24	29944	9.928381962864721	0.9999999999999981	0.4316897786554068	43.79057802202326
GOTERM_MF_DIRECT	GO:0003824~catalytic activity	17	2.3578363384188625	0.03620529224128845	Q6NYL5, Q5RIC0, Q9Y2P8, Q6NY77, P35492, P31800, Q12275, Q9WUM5, Q9CZ13, P21953, P13439, Q1NZ26, Q6B855, P18757, Q99L27, Q96I99, Q8R2Y0	625	1022	66065	1.758285714285714	0.9999999999999988	0.5580512640867261	43.856258078838565
GOTERM_MF_DIRECT	GO:0050660~flavin adenine dinucleotide binding	12	1.6643550624133148	0.03625887640397672	Q60759, O01884, Q7ZVF3, Q2KHZ9, Q9UL12, P15650, Q9DBS4, P13804, Q9JM53, Q99LB7, Q15067, P09623	625	622	66065	2.0393054662379417	0.9999999999999988	0.5501198512327683	43.905099564047966
INTERPRO	IPR002337:Haemoglobin, beta	2	0.27739251040221913	0.036283941577738274	P02141, P02142	703	4	76330	54.28876244665719	1.0	0.5378112700030907	45.66538431108832
INTERPRO	IPR000935:Thrombin receptor	2	0.27739251040221913	0.036283941577738274	P26824, P25116	703	4	76330	54.28876244665719	1.0	0.5378112700030907	45.66538431108832
INTERPRO	IPR015104:Beta-2-glycoprotein-1 fifth domain	2	0.27739251040221913	0.036283941577738274	P17690, P26644	703	4	76330	54.28876244665719	1.0	0.5378112700030907	45.66538431108832
INTERPRO	IPR000089:Biotin/lipoyl attachment	4	0.5547850208044383	0.03661603775874468	P11179, Q5I0P2, P11181, P36957	703	79	76330	5.497596197129842	1.0	0.535915996589399	45.97359830115758
UP_SEQ_FEATURE	site:Critical for catalysis	3	0.4160887656033287	0.03661958299537549	Q9XSG3, O88844, P41562	635	32	67159	9.915206692913385	1.0	0.6779423568425282	46.557132037537365
KEGG_PATHWAY	gga01210:2-Oxocarboxylic acid metabolism	2	0.27739251040221913	0.037200506861772446	P00504, P00508	377	3	29944	52.95137046861185	0.9999999999999993	0.43546837729065957	44.71128887083871
